id,sentence_id,tag,quote,correction,start,end,annotation_source
148121,6885016,tense,отправляется,отправлялся,2,3,rlc-errant-2023-08-27
148122,6885021,syntax,,",",7,7,rlc-errant-2023-08-27
148123,6885021,syntax,,",",16,16,rlc-errant-2023-08-27
148124,6885021,syntax,,",",19,19,rlc-errant-2023-08-27
148125,6885021,conj,,что,19,19,rlc-errant-2023-08-27
148126,6885021,brev,должные,должны были,20,21,rlc-errant-2023-08-27
148127,6885021,lex,гид,выход,29,30,rlc-errant-2023-08-27
148128,6885023,ref,,я,9,9,rlc-errant-2023-08-27
148129,6885023,lex,гид,выход,13,14,rlc-errant-2023-08-27
148130,6885026,lex,гида,выхода,11,12,rlc-errant-2023-08-27
148131,6885028,tense,работает,работал,5,6,rlc-errant-2023-08-27
148132,6885028,conj,и,",",6,7,rlc-errant-2023-08-27
148133,6885028,syntax,,",",9,9,rlc-errant-2023-08-27
148134,6885029,syntax,,",",3,3,rlc-errant-2023-08-27
148135,6885029,syntax,,",",7,7,rlc-errant-2023-08-27
148136,6885029,syntax,,",",9,9,rlc-errant-2023-08-27
148137,6885029,passive,была задействована,работала,11,13,rlc-errant-2023-08-27
148138,6885035,prep,в,к,1,2,rlc-errant-2023-08-27
148139,6885035,gov,ту дверь,той двери,2,4,rlc-errant-2023-08-27
148140,6885035,syntax,,",",4,4,rlc-errant-2023-08-27
148141,6885035,gov,которой,которую,5,6,rlc-errant-2023-08-27
148142,6885045,syntax,,",",2,2,rlc-errant-2023-08-27
148143,6885045,lex,сос,,3,4,rlc-errant-2023-08-27
148144,6885045,asp,бейти,бейте,7,8,rlc-errant-2023-08-27
148145,6885045,prep,об,по,8,9,rlc-errant-2023-08-27
148146,6885047,ref,Со всеми,Всеми,0,2,rlc-errant-2023-08-27
148147,6885047,syntax,,",",7,7,rlc-errant-2023-08-27
148148,6885066,lex,гид,выход,5,6,rlc-errant-2023-08-27
148149,6885067,morph,?,.,9,10,rlc-errant-2023-08-27
148150,6885069,syntax,,",",3,3,rlc-errant-2023-08-27
148151,6885069,ortho,находиться,находится,8,9,rlc-errant-2023-08-27
148152,6885071,morph,Лавное,Главное,0,1,rlc-errant-2023-08-27
148153,6885071,syntax,,",",1,1,rlc-errant-2023-08-27
148154,6885071,syntax,,",",3,3,rlc-errant-2023-08-27
148155,6885071,lex,гид,выход,7,8,rlc-errant-2023-08-27
148156,6885076,syntax,,",",2,2,rlc-errant-2023-08-27
148157,6885080,syntax,,",",1,1,rlc-errant-2023-08-27
148158,6885080,syntax,,",",2,2,rlc-errant-2023-08-27
148159,6885080,syntax,,",",4,4,rlc-errant-2023-08-27
148160,6886002,syntax,–,,3,4,rlc-errant-2023-08-27
148161,6886005,syntax,,",",3,3,rlc-errant-2023-08-27
148162,6886007,syntax,,",",8,8,rlc-errant-2023-08-27
148163,6886009,syntax,,",",4,4,rlc-errant-2023-08-27
148164,6886016,ref,,он,12,12,rlc-errant-2023-08-27
148165,6886016,syntax,,",",17,17,rlc-errant-2023-08-27
148166,6886017,syntax,,",",7,7,rlc-errant-2023-08-27
148167,6886023,syntax,,",",4,4,rlc-errant-2023-08-27
148168,6887002,syntax,,",",1,1,rlc-errant-2023-08-27
148169,6887002,prep,с,из,2,3,rlc-errant-2023-08-27
148170,6887002,syntax,,",",5,5,rlc-errant-2023-08-27
148171,6887004,syntax,",",,4,5,rlc-errant-2023-08-27
148172,6887004,prep,на,в,8,9,rlc-errant-2023-08-27
148173,6887005,syntax,,-,5,5,rlc-errant-2023-08-27
148174,6887014,gov,праздник,празднике,1,2,rlc-errant-2023-08-27
148175,6887014,lex,игрались,организуются,5,6,rlc-errant-2023-08-27
148176,6887014,syntax,,",",9,9,rlc-errant-2023-08-27
148177,6887014,conj,,как,9,9,rlc-errant-2023-08-27
148178,6887015,lex,пили,пели,9,10,rlc-errant-2023-08-27
148179,6887015,lex,танцы,,13,14,rlc-errant-2023-08-27
148180,6887019,agrgender,Праздничная,Праздничное,0,1,rlc-errant-2023-08-27
148181,6887019,num,блюда,блюдо,1,2,rlc-errant-2023-08-27
148182,6887019,lex,огромное,благотворное,7,8,rlc-errant-2023-08-27
148183,6887019,agrnum,наших,наше,10,11,rlc-errant-2023-08-27
148184,6887019,gov,здоровья,здоровье,11,12,rlc-errant-2023-08-27
148185,6887019,syntax,,",",14,14,rlc-errant-2023-08-27
148186,6887019,syntax,,",",19,19,rlc-errant-2023-08-27
148187,6887019,ortho,ставиться,ставится,21,22,rlc-errant-2023-08-27
148188,6887019,morph,яст,явств,24,25,rlc-errant-2023-08-27
148189,6887019,ref,такие,таки,26,27,rlc-errant-2023-08-27
148190,7018001,syntax,,",",2,2,rlc-errant-2023-08-27
148191,7018001,lex,влияющий,,8,9,rlc-errant-2023-08-27
148192,7018001,syntax,,",",10,10,rlc-errant-2023-08-27
148193,7018001,ref,,который,10,10,rlc-errant-2023-08-27
148194,7018001,prep,,на,10,10,rlc-errant-2023-08-27
148195,7018001,ref,,него,10,10,rlc-errant-2023-08-27
148196,7018001,lex,,влияет,10,10,rlc-errant-2023-08-27
148197,7018002,syntax,,-,5,5,rlc-errant-2023-08-27
148198,7018004,lex,показал,,2,3,rlc-errant-2023-08-27
148199,7018004,lex,,показывал,4,4,rlc-errant-2023-08-27
148200,7018006,lex,видить,,2,3,rlc-errant-2023-08-27
148201,7018006,syntax,на вершине,видеть успешным,4,6,rlc-errant-2023-08-27
148202,7018007,syntax,,",",2,2,rlc-errant-2023-08-27
148203,7018008,lex,,часто,2,2,rlc-errant-2023-08-27
148204,7018008,syntax,,:,5,5,rlc-errant-2023-08-27
148205,7018008,morph,зараплата,зарплата,7,8,rlc-errant-2023-08-27
148206,7018008,syntax,",",,8,9,rlc-errant-2023-08-27
148207,7018008,morph,пропорционал,пропорциональна,10,11,rlc-errant-2023-08-27
148208,7018008,num,твоему знанию,твоим знаниям,11,13,rlc-errant-2023-08-27
148209,7018011,refl,исполнило,исполнилось,3,4,rlc-errant-2023-08-27
148210,7018011,syntax,,",",5,5,rlc-errant-2023-08-27
148211,7018011,syntax,,",",13,13,rlc-errant-2023-08-27
148212,7018011,prep,на,в,19,20,rlc-errant-2023-08-27
148213,7018011,syntax,,:,22,22,rlc-errant-2023-08-27
148214,7018011,asp,посмотреть,смотреть,27,28,rlc-errant-2023-08-27
148215,7018013,syntax,,",",3,3,rlc-errant-2023-08-27
148216,7018013,tense,стою,буду стоять,5,6,rlc-errant-2023-08-27
148217,7018013,asp,помню,вспомню,9,10,rlc-errant-2023-08-27
148218,7019004,syntax,,.,1,1,rlc-errant-2023-08-27
148219,7019004,agrgender,свой,свою,2,3,rlc-errant-2023-08-27
148220,7019004,syntax,,",",4,4,rlc-errant-2023-08-27
148221,7019004,ref,вес,весь,5,6,rlc-errant-2023-08-27
148222,7019010,misspell,смотрим,смотреть,1,2,rlc-errant-2023-08-27
148223,7019010,prep,из,на,2,3,rlc-errant-2023-08-27
148224,7019010,gov,истории,историю,3,4,rlc-errant-2023-08-27
148225,7019010,gov,Россия,России,4,5,rlc-errant-2023-08-27
148226,7019010,lex,,", она",5,5,rlc-errant-2023-08-27
148227,7019010,syntax,они выграли,выигрывала,8,10,rlc-errant-2023-08-27
148228,7019011,gov,России,Россией,4,5,rlc-errant-2023-08-27
148229,7019011,agrnum,привлекает,привлекают,5,6,rlc-errant-2023-08-27
148230,7019011,gov,внимания,внимание,6,7,rlc-errant-2023-08-27
148231,7019011,ref,каждый,Каждый,8,9,rlc-errant-2023-08-27
148232,7019011,asp,показыват,показать,10,11,rlc-errant-2023-08-27
148233,7019014,gov,рынке,рынок,1,2,rlc-errant-2023-08-27
148234,7019014,ref,они,она,2,3,rlc-errant-2023-08-27
148235,7019014,lex,входит,выходит,3,4,rlc-errant-2023-08-27
148236,7019014,syntax,,",",7,7,rlc-errant-2023-08-27
148237,7019014,prep,,с,8,8,rlc-errant-2023-08-27
148238,7019014,gender,золотами,золотом,8,9,rlc-errant-2023-08-27
148239,7027024,syntax,,-,7,7,rlc-errant-2023-08-27
148240,7027024,wo,уже всё,всё уже,8,10,rlc-errant-2023-08-27
148241,7027035,lex,вот,:,4,5,rlc-errant-2023-08-27
148242,7027037,brev,вЫдающийся,выдающийся,3,4,rlc-errant-2023-08-27
148243,7027051,syntax,,",",6,6,rlc-errant-2023-08-27
148244,7027066,syntax,выпрочел,ты его прочел,13,14,rlc-errant-2023-08-27
148245,7027070,syntax,",",,2,3,rlc-errant-2023-08-27
148246,7027073,syntax,",",,3,4,rlc-errant-2023-08-27
148247,7027116,syntax,,",",5,5,rlc-errant-2023-08-27
148248,7027121,nominative,дворян,дворяне,5,6,rlc-errant-2023-08-27
148249,7027137,prep,в,,1,2,rlc-errant-2023-08-27
148250,7027137,gov,временах,времен,3,4,rlc-errant-2023-08-27
148251,7027144,syntax,,",",4,4,rlc-errant-2023-08-27
148252,7028002,conj,,что,10,10,rlc-errant-2023-08-27
148253,7028002,ref,его,своего,13,14,rlc-errant-2023-08-27
148254,7028008,infl,Павелом,Павлом,3,4,rlc-errant-2023-08-27
148255,7028008,syntax,,",",6,6,rlc-errant-2023-08-27
148256,7028008,ref,это,он,7,8,rlc-errant-2023-08-27
148257,7028008,lex,,произошел,9,9,rlc-errant-2023-08-27
148258,7028009,conj,что,как,8,9,rlc-errant-2023-08-27
148259,7028009,infl,дома,домой,11,12,rlc-errant-2023-08-27
148260,7028009,ref,его,ему,17,18,rlc-errant-2023-08-27
148261,7028009,hyphen+del,что,что-то,19,20,rlc-errant-2023-08-27
148262,7029002,agrgender,первой,первом,4,5,rlc-errant-2023-08-27
148263,7029002,lex,хорошо,плохо,7,8,rlc-errant-2023-08-27
148264,7029002,refl,не учила,училась,8,10,rlc-errant-2023-08-27
148265,7029004,infl,учить,учиться,4,5,rlc-errant-2023-08-27
148266,7029005,syntax,,",",4,4,rlc-errant-2023-08-27
148267,7029005,asp,могла,смогла,7,8,rlc-errant-2023-08-27
148268,7029005,asp,читать,прочитать,8,9,rlc-errant-2023-08-27
148269,7029005,gov,мне,меня,11,12,rlc-errant-2023-08-27
148270,7029005,lex,ругала,отругала,12,13,rlc-errant-2023-08-27
148271,7029006,wo,так было,было так,1,3,rlc-errant-2023-08-27
148272,7029010,morph,;,:,5,6,rlc-errant-2023-08-27
148273,7029010,syntax,,",",16,16,rlc-errant-2023-08-27
148274,7029010,syntax,,",",18,18,rlc-errant-2023-08-27
148275,7029019,brev,Мой любимый предмет,Моим любимым предметом,0,3,rlc-errant-2023-08-27
148276,7029019,tense,был,,3,4,rlc-errant-2023-08-27
148277,7029019,morph,-,был,6,7,rlc-errant-2023-08-27
148278,7029021,syntax,,",",3,3,rlc-errant-2023-08-27
148279,7029021,prep,,с,10,10,rlc-errant-2023-08-27
148280,7029022,prep,в,,3,4,rlc-errant-2023-08-27
148281,7029022,lex,пропадаю,пропускаю,7,8,rlc-errant-2023-08-27
148282,7029022,num,занятии,занятия,8,9,rlc-errant-2023-08-27
148283,7029022,impers,себя я осталось чего то,", что пропустила что-то",13,18,rlc-errant-2023-08-27
148284,7029022,prep,от,,18,19,rlc-errant-2023-08-27
148285,7029022,ortho,интересного,интересное,19,20,rlc-errant-2023-08-27
148286,7029025,syntax,Школьные,Наши школьные,0,1,rlc-errant-2023-08-27
148287,7029025,ref,наши,-,2,3,rlc-errant-2023-08-27
148288,7030005,hyphen+ins,друг-друга,друг друга,4,5,rlc-errant-2023-08-27
148289,7030005,gov,полуслов,полуслова,6,7,rlc-errant-2023-08-27
148290,7030005,conj,и,но,8,9,rlc-errant-2023-08-27
148291,7030005,conj,которые,когда,13,14,rlc-errant-2023-08-27
148292,7030009,impers,шикарные голосы,шикарный голос,4,6,rlc-errant-2023-08-27
148293,7030024,gov,Каждая суббота,Каждую субботу,0,2,rlc-errant-2023-08-27
148294,7030024,lex,будем,бываем,2,3,rlc-errant-2023-08-27
148295,7031002,agrgender,та,то,1,2,rlc-errant-2023-08-27
148296,7031002,agrgender,самая,самое,2,3,rlc-errant-2023-08-27
148297,7031002,syntax,,",",4,4,rlc-errant-2023-08-27
148298,7031002,tense,оживляются и будет весело для людей,оживает,6,12,rlc-errant-2023-08-27
148299,7031004,wo,доказательство вам,вам доказательство,1,3,rlc-errant-2023-08-27
148300,7031004,ref,,того,3,3,rlc-errant-2023-08-27
148301,7031004,syntax,,",",3,3,rlc-errant-2023-08-27
148302,7031004,syntax,лучшая,- лучшее,5,6,rlc-errant-2023-08-27
148303,7031006,aux,будет,,5,6,rlc-errant-2023-08-27
148304,7031006,syntax,,",",7,7,rlc-errant-2023-08-27
148305,7031006,infl,прогуливать,прогуливаться,9,10,rlc-errant-2023-08-27
148306,7031006,prep,,по,10,10,rlc-errant-2023-08-27
148307,7031006,gov,разные места,разным местам,10,12,rlc-errant-2023-08-27
148308,7031008,morph,-та,-,1,2,rlc-errant-2023-08-27
148309,7031008,conj,,то,2,2,rlc-errant-2023-08-27
148310,7031008,ref,которая,", где",3,4,rlc-errant-2023-08-27
148311,7031008,syntax,,",",12,12,rlc-errant-2023-08-27
148312,7031008,prep,из,,13,14,rlc-errant-2023-08-27
148313,7031008,syntax,руки,"вручную ,",14,15,rlc-errant-2023-08-27
148314,7031014,refl,прогуляемся,гуляем,2,3,rlc-errant-2023-08-27
148315,7031014,agrgender,этой,этом,4,5,rlc-errant-2023-08-27
148316,7031014,syntax,,",",6,6,rlc-errant-2023-08-27
148317,7031016,lex,исторический,кафедральный,6,7,rlc-errant-2023-08-27
148318,7031016,ref,которые,",",12,13,rlc-errant-2023-08-27
148319,7031016,ref,всех,которых тоже,14,15,rlc-errant-2023-08-27
148320,7031018,wo,"что ,",", что",1,3,rlc-errant-2023-08-27
148321,7031022,lex,местаа,,5,6,rlc-errant-2023-08-27
148322,7031022,syntax,природных,природные достопримечательности,6,7,rlc-errant-2023-08-27
148323,7031022,syntax,,",",7,7,rlc-errant-2023-08-27
148324,7031022,lex,пойти,поехать,8,9,rlc-errant-2023-08-27
148325,7031022,prep,в,на,9,10,rlc-errant-2023-08-27
148326,7031022,syntax,",",,17,18,rlc-errant-2023-08-27
148327,7031024,wo,любят все люди,все люди любят,2,5,rlc-errant-2023-08-27
148328,7032001,agrgender,этой,этом,1,2,rlc-errant-2023-08-27
148329,7032001,syntax,,",",5,5,rlc-errant-2023-08-27
148330,7032004,syntax,,",",4,4,rlc-errant-2023-08-27
148331,7032004,wo,"которые ,",", которые",7,9,rlc-errant-2023-08-27
148332,7032004,agrnum,хочет,хотят,9,10,rlc-errant-2023-08-27
148333,7032004,conj,что,внедрить,10,11,rlc-errant-2023-08-27
148334,7032004,syntax,-то современных,что-то современное,11,13,rlc-errant-2023-08-27
148335,7032004,lex,внидрят,,13,14,rlc-errant-2023-08-27
148336,7032005,syntax,,",",2,2,rlc-errant-2023-08-27
148337,7032005,lex,,делать,3,3,rlc-errant-2023-08-27
148338,7032006,lex,поставили,показывали,3,4,rlc-errant-2023-08-27
148339,7032006,ortho,корейских,корейские,4,5,rlc-errant-2023-08-27
148340,7032006,num,сериал,сериалы,5,6,rlc-errant-2023-08-27
148341,7032006,ref,иы,мы,7,8,rlc-errant-2023-08-27
148342,7032006,asp,видели,увидели,8,9,rlc-errant-2023-08-27
148343,7032006,syntax,,",",9,9,rlc-errant-2023-08-27
148344,7032007,morph,одаваться,одеваться,7,8,rlc-errant-2023-08-27
148345,7032007,syntax,,",",10,10,rlc-errant-2023-08-27
148346,7032009,wo,"но ,",", но",3,5,rlc-errant-2023-08-27
148347,7032009,lex,уже,,5,6,rlc-errant-2023-08-27
148348,7032009,prep,из-за,по,12,13,rlc-errant-2023-08-27
148349,7032009,morph,тревобание,требованию,13,14,rlc-errant-2023-08-27
148350,7032011,wo,"что ,",", что",3,5,rlc-errant-2023-08-27
148351,7032011,ref,те,такие,8,9,rlc-errant-2023-08-27
148352,7032012,wo,родители куда,куда родители,2,4,rlc-errant-2023-08-27
148353,7032012,ref,они,? Они,5,6,rlc-errant-2023-08-27
148354,7032013,syntax,,",",5,5,rlc-errant-2023-08-27
148355,7032013,ortho,говорит,говорить,8,9,rlc-errant-2023-08-27
148356,7032013,agrgender,хороший,хорошее,10,11,rlc-errant-2023-08-27
148357,7032013,agrgender,плохой,плохое,12,13,rlc-errant-2023-08-27
148358,7032014,syntax,,",",2,2,rlc-errant-2023-08-27
148359,7032014,infl,кажеться,кажется,8,9,rlc-errant-2023-08-27
148360,7032014,syntax,,",",9,9,rlc-errant-2023-08-27
148361,7032015,syntax,",",,2,3,rlc-errant-2023-08-27
148362,7032015,lex,,говорит,4,4,rlc-errant-2023-08-27
148363,7032015,lex,говорить,,5,6,rlc-errant-2023-08-27
148364,7032015,syntax,,",",7,7,rlc-errant-2023-08-27
148365,7032015,syntax,,-,9,9,rlc-errant-2023-08-27
148366,7032015,syntax,,.,14,14,rlc-errant-2023-08-27
148367,7032015,conj,чес,чем,16,17,rlc-errant-2023-08-27
148368,7032015,syntax,,",",18,18,rlc-errant-2023-08-27
148369,7032021,lex,смеяться,засмеяться,3,4,rlc-errant-2023-08-27
148370,7032021,asp,улыбаться,улыбнуться,5,6,rlc-errant-2023-08-27
148371,7032021,gov,автобус,автобусе,10,11,rlc-errant-2023-08-27
148372,7032021,conj,и,на,12,13,rlc-errant-2023-08-27
148373,7032021,ref,вот,вас,13,14,rlc-errant-2023-08-27
148374,7032021,misspell,-вот,будут,14,15,rlc-errant-2023-08-27
148375,7032021,ortho,смотрят,смотреть,15,16,rlc-errant-2023-08-27
148376,7032021,prep,в,на,17,18,rlc-errant-2023-08-27
148377,7032024,syntax,",",,1,2,rlc-errant-2023-08-27
148378,7032025,syntax,,",",2,2,rlc-errant-2023-08-27
148379,7032025,syntax,,",",4,4,rlc-errant-2023-08-27
148380,7032029,syntax,,",",3,3,rlc-errant-2023-08-27
148381,7032030,syntax,,",",1,1,rlc-errant-2023-08-27
148382,7032030,lex,привыкаю,привыкну,2,3,rlc-errant-2023-08-27
